bilet	vopros	order_number	user_count	correct
31	3	6	876	849
31	3	7	619	603
31	3	8	463	451
31	3	9	342	332
31	3	10	265	254
31	3	11	198	197
31	3	12	156	154
31	3	13	121	120
31	3	14	96	96
31	3	15	80	80
31	4	1	8016	7541
31	4	2	3807	3727
31	4	3	2293	2269
31	4	4	1485	1466
31	4	5	1000	997
31	4	6	695	692
31	4	7	487	487
31	4	8	352	352
31	4	9	270	266
31	4	10	202	202
31	4	11	151	151
31	4	12	117	117
31	4	13	96	96
31	4	14	79	79
31	4	15	66	65
31	5	1	8184	7645
31	5	2	4153	3994
31	5	3	2486	2410
31	5	4	1576	1519
31	5	5	1074	1044
31	5	6	737	716
31	5	7	547	529
31	5	8	395	388
31	5	9	293	283
31	5	10	222	216
31	5	11	171	168
31	5	12	138	136
31	5	13	101	96
31	5	14	83	80
31	5	15	65	61
31	6	1	8837	8621
31	6	2	4350	4297
31	6	3	2577	2552
31	6	4	1643	1627
31	6	5	1122	1116
31	6	6	772	768
31	6	7	546	545
31	6	8	423	423
31	6	9	319	318
31	6	10	239	237
31	6	11	179	178
31	6	12	140	139
31	6	13	113	112
31	6	14	86	84
31	6	15	69	68
31	7	1	6776	6501
31	7	2	3377	3343
31	7	3	1908	1894
31	7	4	1195	1191
31	7	5	799	797
31	7	6	537	534
31	7	7	375	374
31	7	8	265	262
31	7	9	197	197
31	7	10	147	146
31	7	11	111	111
31	7	12	87	87
31	7	13	69	69
31	7	14	59	59
31	7	15	50	50
31	8	1	6738	5294
31	8	2	3421	3174
31	8	3	2057	1955
31	8	4	1302	1249
31	8	5	892	863
31	8	6	601	588
31	8	7	422	412
31	8	8	304	299
31	8	9	219	214
31	8	10	166	164
31	8	11	132	131
31	8	12	101	98
31	8	13	83	83
31	8	14	67	67
31	8	15	52	52
31	9	1	6749	6134
31	9	2	3386	3204
31	9	3	1946	1869
31	9	4	1226	1182
31	9	5	836	809
31	9	6	553	531
31	9	7	393	380
31	9	8	279	272
31	9	9	218	206
31	9	10	168	156
31	9	11	129	124
31	9	12	105	101
31	9	13	82	77
31	9	14	64	64
31	9	15	56	53
31	10	1	7708	6464
31	10	2	4088	3761
31	10	3	2527	2364
31	10	4	1647	1554
31	10	5	1160	1097
31	10	6	810	776
31	10	7	574	542
31	10	8	420	401
31	10	9	311	300
31	10	10	229	216
31	10	11	183	179
31	10	12	136	135
31	10	13	109	106
31	10	14	86	83
31	10	15	69	67
31	11	1	7902	6472
31	11	2	4102	3717
31	11	3	2533	2346
31	11	4	1650	1553
31	11	5	1089	1011
31	11	6	745	700
31	11	7	546	519
31	11	8	420	395
31	11	9	314	297
31	11	10	222	207
31	11	11	178	168
31	11	12	139	135
31	11	13	113	108
31	11	14	90	87
31	11	15	77	75
31	12	1	8172	5120
31	12	2	4496	3741
31	12	3	2948	2595
31	12	4	2005	1813
31	12	5	1409	1314
31	12	6	1004	947
31	12	7	732	679
31	12	8	564	535
31	12	9	410	380
31	12	10	326	314
31	12	11	243	236
31	12	12	187	182
31	12	13	147	142
31	12	14	115	112
31	12	15	85	84
31	13	1	7238	5221
31	13	2	3552	2940
31	13	3	2169	1839
31	13	4	1422	1256
31	13	5	998	890
31	13	6	678	583
31	13	7	496	437
31	13	8	363	322
31	13	9	268	234
31	13	10	205	193
31	13	11	155	139
31	13	12	121	115
31	13	13	97	87
31	13	14	85	78
31	13	15	65	61
31	14	1	7200	6153
31	14	2	3380	3148
31	14	3	1930	1813
31	14	4	1203	1148
31	14	5	788	747
31	14	6	517	488
31	14	7	354	336
31	14	8	256	238
31	14	9	189	180
31	14	10	145	133
31	14	11	103	99
31	14	12	83	79
31	14	13	66	63
31	14	14	55	52
31	14	15	44	38
31	15	1	7189	5930
31	15	2	3401	3047
31	15	3	1985	1807
31	15	4	1260	1131
31	15	5	824	745
31	15	6	582	528
31	15	7	428	397
31	15	8	300	273
31	15	9	226	209
31	15	10	175	161
31	15	11	130	117
31	15	12	106	99
31	15	13	84	83
31	15	14	64	61
31	15	15	50	41
31	16	1	7998	7677
31	16	2	3839	3824
31	16	3	2183	2175
31	16	4	1331	1326
31	16	5	859	858
31	16	6	563	562
31	16	7	383	382
31	16	8	272	272
31	16	9	194	193
31	16	10	147	147
31	16	11	105	105
31	16	12	78	77
31	16	13	55	55
31	16	14	42	41
31	16	15	32	32
31	17	1	7619	3809
31	17	2	4249	2921
31	17	3	2845	2088
31	17	4	2000	1571
31	17	5	1478	1173
31	17	6	1122	901
31	17	7	852	700
31	17	8	657	527
31	17	9	506	412
31	17	10	422	371
31	17	11	340	299
31	17	12	260	229
31	17	13	206	176
31	17	14	165	147
31	17	15	140	129
31	18	1	6263	5006
31	18	2	3082	2777
31	18	3	1754	1601
31	18	4	1065	989
31	18	5	669	622
31	18	6	429	397
31	18	7	295	281
31	18	8	204	189
31	18	9	145	136
31	18	10	109	96
31	18	11	77	75
31	18	12	59	56
31	18	13	40	40
31	18	14	31	27
31	18	15	28	26
31	19	1	6257	5408
31	19	2	3024	2762
31	19	3	1691	1553
31	19	4	1013	942
31	19	5	631	593
31	19	6	412	389
31	19	7	282	265
31	19	8	198	185
31	19	9	138	132
31	19	10	112	103
31	19	11	80	76
31	19	12	64	60
31	19	13	50	47
31	19	14	34	30
31	19	15	29	25
31	20	1	6257	4702
31	20	2	3026	2668
31	20	3	1730	1592
31	20	4	1062	976
31	20	5	681	633
31	20	6	443	401
31	20	7	303	283
31	20	8	206	183
31	20	9	154	138
31	20	10	114	104
31	20	11	79	73
31	20	12	63	61
31	20	13	49	47
31	20	14	40	35
31	20	15	31	26
32	1	1	9593	7688
32	1	2	5065	4514
32	1	3	3325	3043
32	1	4	2357	2200
32	1	5	1698	1593
32	1	6	1270	1197
32	1	7	935	894
32	1	8	698	667
32	1	9	516	484
32	1	10	394	372
32	1	11	326	314
32	1	12	276	263
32	1	13	223	216
32	1	14	171	163
32	1	15	138	134
32	2	1	8283	7328
32	2	2	3979	3743
32	2	3	2551	2431
32	2	4	1687	1618
32	2	5	1158	1095
32	2	6	802	771
32	2	7	591	564
32	2	8	431	415
32	2	9	343	327
32	2	10	265	255
32	2	11	226	217
32	2	12	180	174
32	2	13	142	137
32	2	14	120	116
32	2	15	95	88
32	3	1	7592	3827
32	3	2	4225	3311
32	3	3	2947	2523
32	3	4	2060	1802
32	3	5	1506	1320
32	3	6	1106	964
32	3	7	825	733
32	3	8	631	556
32	3	9	495	444
32	3	10	382	355
32	3	11	315	288
32	3	12	246	224
32	3	13	191	183
32	3	14	151	138
32	3	15	122	114
32	4	1	7536	5490
32	4	2	3921	3318
32	4	3	2589	2278
32	4	4	1747	1545
32	4	5	1232	1089
32	4	6	906	802
32	4	7	672	580
32	4	8	523	463
32	4	9	416	365
32	4	10	336	290
32	4	11	279	253
32	4	12	218	186
32	4	13	189	165
32	4	14	154	133
32	4	15	129	113
32	5	1	7699	7007
32	5	2	4063	3933
32	5	3	2490	2419
32	5	4	1556	1510
32	5	5	1080	1055
32	5	6	739	716
32	5	7	542	528
32	5	8	391	383
32	5	9	300	297
32	5	10	235	227
32	5	11	187	183
32	5	12	143	139
32	5	13	108	107
32	5	14	79	79
32	5	15	67	67
32	6	1	7809	7453
32	6	2	4138	4069
32	6	3	2537	2493
32	6	4	1626	1608
32	6	5	1097	1083
32	6	6	775	772
32	6	7	542	534
32	6	8	409	405
32	6	9	314	312
32	6	10	245	245
32	6	11	197	195
32	6	12	155	152
32	6	13	120	119
32	6	14	99	98
32	6	15	75	75
32	7	1	6473	6118
32	7	2	3256	3187
32	7	3	1976	1956
32	7	4	1180	1171
32	7	5	773	761
32	7	6	522	518
32	7	7	379	372
32	7	8	272	271
32	7	9	204	203
32	7	10	152	151
32	7	11	112	112
32	7	12	88	86
32	7	13	71	70
32	7	14	61	61
32	7	15	47	47
32	8	1	6243	6165
32	8	2	3190	3157
32	8	3	1903	1890
32	8	4	1142	1136
32	8	5	736	733
32	8	6	506	500
32	8	7	369	364
32	8	8	262	259
32	8	9	193	190
32	8	10	145	145
32	8	11	107	106
32	8	12	86	86
32	8	13	71	71
32	8	14	54	54
32	8	15	46	46
32	9	1	6251	5005
32	9	2	3294	2891
32	9	3	2048	1847
32	9	4	1295	1183
32	9	5	898	816
32	9	6	628	579
32	9	7	460	412
32	9	8	339	305
32	9	9	263	229
32	9	10	210	186
32	9	11	163	151
32	9	12	128	111
32	9	13	107	97
32	9	14	79	73
32	9	15	66	60
32	10	1	7225	5295
32	10	2	3980	3467
32	10	3	2569	2308
32	10	4	1721	1573
32	10	5	1191	1102
32	10	6	866	802
32	10	7	654	612
32	10	8	477	445
32	10	9	367	342
32	10	10	257	245
32	10	11	196	187
32	10	12	156	145
32	10	13	119	116
32	10	14	93	82
32	10	15	69	65
32	11	1	7333	3852
32	11	2	4150	3326
32	11	3	2772	2375
32	11	4	1898	1667
32	11	5	1315	1145
32	11	6	952	852
32	11	7	700	621
32	11	8	518	470
32	11	9	391	349
32	11	10	279	257
32	11	11	211	191
32	11	12	173	161
32	11	13	134	127
32	11	14	105	98
32	11	15	88	82
32	12	1	7746	5690
32	12	2	4161	3619
32	12	3	2686	2409
32	12	4	1779	1592
32	12	5	1235	1115
32	12	6	872	793
32	12	7	635	583
32	12	8	481	439
32	12	9	351	323
32	12	10	268	250
32	12	11	215	204
32	12	12	185	176
32	12	13	139	130
32	12	14	107	103
32	12	15	82	80
32	13	1	6658	5716
32	13	2	3205	2939
32	13	3	1887	1762
32	13	4	1137	1054
32	13	5	770	727
32	13	6	528	497
32	13	7	374	339
32	13	8	275	254
32	13	9	197	177
32	13	10	141	125
32	13	11	112	98
32	13	12	87	74
32	13	13	76	62
32	13	14	67	57
32	13	15	51	45
32	14	1	6635	6553
32	14	2	3109	3083
32	14	3	1780	1765
32	14	4	1028	1024
32	14	5	673	667
32	14	6	443	438
32	14	7	306	305
32	14	8	219	218
32	14	9	149	148
32	14	10	109	108
32	14	11	87	84
32	14	12	64	64
32	14	13	50	48
32	14	14	42	42
32	14	15	34	34
32	15	1	6647	5217
32	15	2	3246	2810
32	15	3	1962	1729
32	15	4	1219	1065
32	15	5	839	752
32	15	6	600	527
32	15	7	442	394
32	15	8	323	284
32	15	9	229	196
32	15	10	185	158
32	15	11	143	128
32	15	12	113	99
32	15	13	91	78
32	15	14	78	72
32	15	15	65	57
32	16	1	7474	5586
32	16	2	3932	3537
32	16	3	2374	2150
32	16	4	1520	1380
32	16	5	1023	937
32	16	6	701	633
32	16	7	501	449
32	16	8	360	320
32	16	9	253	228
32	16	10	201	184
32	16	11	157	144
32	16	12	116	102
32	16	13	89	80
32	16	14	69	65
32	16	15	56	50
32	17	1	7171	6035
32	17	2	3781	3540
32	17	3	2303	2200
32	17	4	1468	1412
32	17	5	982	959
32	17	6	664	636
32	17	7	477	457
32	17	8	333	325
32	17	9	243	230
32	17	10	202	197
32	17	11	149	144
32	17	12	111	104
32	17	13	88	83
32	17	14	70	70
32	17	15	54	52
32	18	1	6624	5612
32	18	2	3032	2860
32	18	3	1733	1645
32	18	4	1015	988
32	18	5	639	613
32	18	6	404	387
32	18	7	267	262
32	18	8	195	184
32	18	9	131	129
32	18	10	102	99
32	18	11	71	68
32	18	12	52	49
32	18	13	38	36
32	18	14	31	30
32	18	15	22	22
32	19	1	5800	3923
32	19	2	2984	2460
32	19	3	1792	1524
32	19	4	1115	942
32	19	5	749	641
32	19	6	526	452
32	19	7	380	328
32	19	8	275	250
32	19	9	203	174
32	19	10	160	138
32	19	11	121	102
32	19	12	86	79
32	19	13	65	58
32	19	14	49	43
32	19	15	38	36
32	20	1	5768	4203
32	20	2	2902	2492
32	20	3	1698	1506
32	20	4	1043	940
32	20	5	673	610
32	20	6	440	404
32	20	7	297	272
32	20	8	208	196
32	20	9	154	139
32	20	10	122	116
32	20	11	98	93
32	20	12	76	68
32	20	13	60	58
32	20	14	41	41
32	20	15	33	31
33	1	1	9377	7851
33	1	2	5030	4743
33	1	3	3188	3060
33	1	4	2223	2131
33	1	5	1584	1541
33	1	6	1169	1150
33	1	7	854	835
33	1	8	639	619
33	1	9	505	498
33	1	10	376	364
33	1	11	309	304
33	1	12	244	241
33	1	13	200	198
33	1	14	153	152
33	1	15	114	112
33	2	1	7534	6432
33	2	2	3954	3658
33	2	3	2514	2388
33	2	4	1712	1640
33	2	5	1194	1144
33	2	6	841	804
33	2	7	622	601
33	2	8	462	452
33	2	9	345	338
33	2	10	272	262
33	2	11	217	213
33	2	12	160	155
33	2	13	118	114
33	2	14	100	98
33	2	15	87	85
33	3	1	7635	4938
33	3	2	4141	3466
33	3	3	2722	2392
33	3	4	1910	1679
33	3	5	1354	1195
33	3	6	966	850
33	3	7	718	644
33	3	8	552	478
33	3	9	444	388
33	3	10	348	310
33	3	11	279	253
33	3	12	219	195
33	3	13	173	147
33	3	14	139	125
33	3	15	120	111
33	4	1	7400	5592
33	4	2	3929	3575
33	4	3	2488	2347
33	4	4	1703	1610
33	4	5	1170	1123
33	4	6	798	773
33	4	7	580	554
33	4	8	436	427
33	4	9	328	322
33	4	10	253	252
33	4	11	199	195
33	4	12	153	149
33	4	13	118	114
33	4	14	97	96
33	4	15	78	78
33	5	1	7611	7003
33	5	2	4086	3959
33	5	3	2429	2379
33	5	4	1602	1560
33	5	5	1091	1073
33	5	6	753	739
33	5	7	535	527
33	5	8	400	390
33	5	9	297	291
33	5	10	230	224
33	5	11	180	178
33	5	12	138	137
33	5	13	101	101
33	5	14	81	80
33	5	15	67	66
33	6	1	7730	6292
33	6	2	4309	4083
33	6	3	2678	2596
33	6	4	1799	1751
33	6	5	1233	1203
33	6	6	849	828
33	6	7	629	617
33	6	8	489	478
33	6	9	364	353
33	6	10	277	271
33	6	11	215	213
33	6	12	178	174
33	6	13	143	141
33	6	14	107	105
33	6	15	84	84
33	7	1	6275	5122
33	7	2	3367	3137
33	7	3	1982	1874
33	7	4	1288	1245
33	7	5	848	821
33	7	6	581	560
33	7	7	418	404
33	7	8	306	293
33	7	9	229	222
33	7	10	168	161
33	7	11	134	130
33	7	12	104	102
33	7	13	80	80
33	7	14	61	61
33	7	15	50	49
33	8	1	6315	4499
33	8	2	3461	3115
33	8	3	2121	1951
33	8	4	1408	1322
33	8	5	941	894
33	8	6	640	613
33	8	7	459	442
33	8	8	325	316
33	8	9	231	222
33	8	10	180	171
33	8	11	138	132
33	8	12	110	106
33	8	13	90	85
33	8	14	73	71
33	8	15	54	52
33	9	1	6192	3184
33	9	2	3487	2569
33	9	3	2233	1745
33	9	4	1526	1229
33	9	5	1095	907
33	9	6	809	662
33	9	7	598	482
33	9	8	456	389
33	9	9	366	300
33	9	10	293	249
33	9	11	245	200
33	9	12	198	176
33	9	13	161	136
33	9	14	126	106
33	9	15	98	82
33	10	1	7138	6745
33	10	2	3839	3742
33	10	3	2279	2226
33	10	4	1465	1434
33	10	5	991	978
33	10	6	671	662
33	10	7	473	465
33	10	8	342	337
33	10	9	247	246
33	10	10	181	178
33	10	11	137	133
33	10	12	106	106
33	10	13	87	87
33	10	14	67	67
33	10	15	56	56
33	11	1	7197	5816
33	11	2	3949	3513
33	11	3	2410	2162
33	11	4	1616	1462
33	11	5	1116	1013
33	11	6	771	685
33	11	7	579	524
33	11	8	422	399
33	11	9	303	275
33	11	10	252	238
33	11	11	201	184
33	11	12	169	151
33	11	13	129	122
33	11	14	102	93
33	11	15	80	71
33	12	1	7615	6936
33	12	2	4026	3847
33	12	3	2421	2321
33	12	4	1561	1504
33	12	5	1047	1016
33	12	6	715	695
33	12	7	501	491
33	12	8	356	344
33	12	9	261	256
33	12	10	195	190
33	12	11	151	148
33	12	12	116	115
33	12	13	87	86
33	12	14	69	68
33	12	15	55	54
33	13	1	6758	4975
33	13	2	3452	2843
33	13	3	2097	1764
33	13	4	1405	1200
33	13	5	980	857
33	13	6	687	601
33	13	7	502	429
33	13	8	356	325
33	13	9	264	234
33	13	10	200	186
33	13	11	163	144
33	13	12	127	122
33	13	13	100	90
33	13	14	84	78
33	13	15	66	65
33	14	1	7343	6559
33	14	2	3409	3174
33	14	3	1921	1804
33	14	4	1211	1145
33	14	5	769	720
33	14	6	514	484
33	14	7	355	326
33	14	8	253	227
33	14	9	177	167
33	14	10	133	124
33	14	11	105	95
33	14	12	85	80
33	14	13	64	60
33	14	14	53	47
33	14	15	43	40
33	15	1	6604	6077
33	15	2	3198	3004
33	15	3	1773	1671
33	15	4	1114	1058
33	15	5	695	655
33	15	6	470	431
33	15	7	340	315
33	15	8	242	222
33	15	9	174	151
33	15	10	135	126
33	15	11	110	100
33	15	12	87	80
33	15	13	72	63
33	15	14	59	56
33	15	15	46	43
33	16	1	7448	5703
33	16	2	3981	3741
33	16	3	2385	2276
33	16	4	1531	1466
33	16	5	992	959
33	16	6	670	647
33	16	7	460	449
33	16	8	326	320
33	16	9	235	226
33	16	10	172	171
33	16	11	131	128
33	16	12	99	98
33	16	13	78	77
33	16	14	59	59
33	16	15	45	45
33	17	1	7095	6123
33	17	2	3772	3618
33	17	3	2201	2135
33	17	4	1446	1422
33	17	5	931	914
33	17	6	628	620
33	17	7	443	438
33	17	8	318	313
33	17	9	231	224
33	17	10	184	182
33	17	11	137	133
33	17	12	100	96
33	17	13	77	76
33	17	14	61	61
33	17	15	50	49
33	18	1	5867	3628
33	18	2	3097	2745
33	18	3	1796	1605
33	18	4	1173	1068
33	18	5	749	690
33	18	6	496	458
33	18	7	343	325
33	18	8	237	221
33	18	9	169	158
33	18	10	130	121
33	18	11	99	94
33	18	12	69	67
33	18	13	53	52
33	18	14	35	33
33	18	15	29	27
33	19	1	6001	3900
33	19	2	3126	2497
33	19	3	1847	1489
33	19	4	1175	974
33	19	5	780	658
33	19	6	554	469
33	19	7	402	348
33	19	8	281	241
33	19	9	213	185
33	19	10	176	157
33	19	11	131	113
33	19	12	102	88
33	19	13	81	64
33	19	14	64	57
33	19	15	44	41
33	20	1	5764	4742
33	20	2	2897	2713
33	20	3	1571	1495
33	20	4	947	903
33	20	5	580	551
33	20	6	362	347
33	20	7	242	229
33	20	8	175	172
33	20	9	117	117
33	20	10	92	91
33	20	11	70	68
33	20	12	50	49
33	20	13	39	36
33	20	14	29	29
33	20	15	28	28
34	1	1	9365	6382
34	1	2	5263	4741
34	1	3	3466	3202
34	1	4	2441	2269
34	1	5	1770	1646
34	1	6	1336	1253
34	1	7	995	933
34	1	8	743	712
34	1	9	567	539
34	1	10	441	424
34	1	11	357	343
34	1	12	281	263
34	1	13	229	222
34	1	14	168	163
34	1	15	148	144
34	2	1	7445	6065
34	2	2	3994	3691
34	2	3	2558	2419
34	2	4	1699	1612
34	2	5	1196	1129
34	2	6	847	798
34	2	7	609	576
34	2	8	463	438
34	2	9	348	324
34	2	10	261	248
34	2	11	211	199
34	2	12	173	169
34	2	13	141	131
34	2	14	112	105
34	2	15	96	87
34	3	1	7278	5918
34	3	2	3971	3718
34	3	3	2526	2423
34	3	4	1670	1612
34	3	5	1153	1119
34	3	6	824	798
34	3	7	601	587
34	3	8	441	435
34	3	9	329	322
34	3	10	246	243
34	3	11	202	199
34	3	12	156	156
34	3	13	122	121
34	3	14	96	96
34	3	15	79	79
34	4	1	7340	6292
34	4	2	3906	3721
34	4	3	2456	2385
34	4	4	1593	1546
34	4	5	1103	1074
34	4	6	775	756
34	4	7	574	558
34	4	8	407	405
34	4	9	291	286
34	4	10	225	224
34	4	11	184	183
34	4	12	149	149
34	4	13	120	120
34	4	14	93	92
34	4	15	70	69
34	5	1	7536	6927
34	5	2	4132	4074
34	5	3	2547	2520
34	5	4	1641	1623
34	5	5	1098	1089
34	5	6	785	779
34	5	7	560	555
34	5	8	415	414
34	5	9	315	313
34	5	10	227	225
34	5	11	173	171
34	5	12	137	136
34	5	13	109	109
34	5	14	88	88
34	5	15	64	64
34	6	1	7660	6373
34	6	2	4313	3835
34	6	3	2746	2464
34	6	4	1856	1668
34	6	5	1338	1220
34	6	6	979	880
34	6	7	723	639
34	6	8	554	502
34	6	9	443	404
34	6	10	341	312
34	6	11	282	248
34	6	12	225	200
34	6	13	187	169
34	6	14	159	143
34	6	15	128	118
34	7	1	6155	5735
34	7	2	3376	3273
34	7	3	2022	1966
34	7	4	1263	1229
34	7	5	859	848
34	7	6	593	581
34	7	7	413	401
34	7	8	305	300
34	7	9	219	213
34	7	10	152	148
34	7	11	119	117
34	7	12	91	90
34	7	13	74	73
34	7	14	60	60
34	7	15	43	42
34	8	1	6145	6050
34	8	2	3348	3339
34	8	3	1995	1992
34	8	4	1223	1222
34	8	5	817	817
34	8	6	561	561
34	8	7	389	389
34	8	8	279	279
34	8	9	198	198
34	8	10	141	140
34	8	11	112	112
34	8	12	85	85
34	8	13	69	69
34	8	14	51	51
34	8	15	36	36
34	9	1	6215	4088
34	9	2	3516	2977
34	9	3	2221	1944
34	9	4	1463	1275
34	9	5	1026	919
34	9	6	734	669
34	9	7	530	490
34	9	8	399	363
34	9	9	305	283
34	9	10	224	209
34	9	11	172	159
34	9	12	127	123
34	9	13	108	102
34	9	14	81	78
34	9	15	62	58
34	10	1	7733	6388
34	10	2	4158	4025
34	10	3	2585	2538
34	10	4	1698	1674
34	10	5	1127	1113
34	10	6	800	792
34	10	7	559	556
34	10	8	416	409
34	10	9	311	311
34	10	10	219	214
34	10	11	163	161
34	10	12	121	121
34	10	13	88	88
34	10	14	72	72
34	10	15	57	57
34	11	1	7158	3933
34	11	2	4265	3340
34	11	3	2819	2355
34	11	4	1947	1681
34	11	5	1394	1224
34	11	6	1037	897
34	11	7	766	686
34	11	8	567	514
34	11	9	420	384
34	11	10	318	291
34	11	11	243	222
34	11	12	189	172
34	11	13	148	143
34	11	14	121	110
34	11	15	97	91
34	12	1	7567	4615
34	12	2	4441	3452
34	12	3	3015	2446
34	12	4	2096	1733
34	12	5	1500	1254
34	12	6	1111	948
34	12	7	826	707
34	12	8	643	566
34	12	9	480	423
34	12	10	376	318
34	12	11	293	259
34	12	12	231	207
34	12	13	184	163
34	12	14	151	137
34	12	15	122	111
34	13	1	6640	3449
34	13	2	3696	2693
34	13	3	2386	1851
34	13	4	1630	1267
34	13	5	1166	926
34	13	6	873	680
34	13	7	655	536
34	13	8	508	422
34	13	9	387	310
34	13	10	312	244
34	13	11	242	200
34	13	12	191	160
34	13	13	152	127
34	13	14	130	109
34	13	15	109	84
34	14	1	6522	6096
34	14	2	3316	3194
34	14	3	1869	1807
34	14	4	1118	1077
34	14	5	714	690
34	14	6	480	455
34	14	7	338	325
34	14	8	246	235
34	14	9	168	157
34	14	10	119	116
34	14	11	96	89
34	14	12	74	66
34	14	13	66	61
34	14	14	56	46
34	14	15	44	39
34	15	1	6642	6324
34	15	2	3338	3240
34	15	3	1875	1818
34	15	4	1105	1067
34	15	5	710	681
34	15	6	476	458
34	15	7	333	319
34	15	8	244	231
34	15	9	168	157
34	15	10	112	106
34	15	11	93	89
34	15	12	75	73
34	15	13	59	55
34	15	14	53	51
34	15	15	42	40
34	16	1	7365	5251
34	16	2	4121	3902
34	16	3	2473	2399
34	16	4	1552	1518
34	16	5	1026	1009
34	16	6	717	710
34	16	7	489	483
34	16	8	358	355
34	16	9	242	240
34	16	10	173	170
34	16	11	131	131
34	16	12	90	89
34	16	13	69	68
34	16	14	54	54
34	16	15	38	38
34	17	1	7016	3250
34	17	2	4259	3156
34	17	3	2877	2280
34	17	4	2033	1634
34	17	5	1464	1225
34	17	6	1099	918
34	17	7	820	697
34	17	8	642	553
34	17	9	501	441
34	17	10	388	333
34	17	11	323	273
34	17	12	253	224
34	17	13	205	183
34	17	14	167	146
34	17	15	133	113
34	18	1	5753	5119
34	18	2	3092	2929
34	18	3	1720	1643
34	18	4	1008	976
34	18	5	606	584
34	18	6	402	386
34	18	7	263	254
34	18	8	181	175
34	18	9	119	112
34	18	10	84	83
34	18	11	70	69
34	18	12	47	45
34	18	13	36	35
34	18	14	28	28
34	18	15	24	24
34	19	1	5743	3494
34	19	2	3136	2677
34	19	3	1856	1615
34	19	4	1164	1043
34	19	5	732	658
34	19	6	493	441
34	19	7	331	301
34	19	8	242	224
34	19	9	163	154
34	19	10	121	116
34	19	11	94	93
34	19	12	67	65
34	19	13	56	55
34	19	14	44	42
34	19	15	34	31
34	20	1	5799	3624
34	20	2	3104	2706
34	20	3	1819	1633
34	20	4	1123	1041
34	20	5	723	685
34	20	6	476	452
34	20	7	330	310
34	20	8	225	213
34	20	9	155	147
34	20	10	109	108
34	20	11	80	75
34	20	12	61	59
34	20	13	45	42
34	20	14	35	34
34	20	15	28	25
35	1	1	9560	8089
35	1	2	4981	4636
35	1	3	3168	3002
35	1	4	2229	2124
35	1	5	1638	1568
35	1	6	1234	1187
35	1	7	912	885
35	1	8	681	658
35	1	9	533	523
35	1	10	406	394
35	1	11	314	304
35	1	12	237	232
35	1	13	193	188
35	1	14	154	146
35	1	15	122	120
35	2	1	7650	4939
35	2	2	4197	3416
35	2	3	2870	2497
35	2	4	2018	1769
35	2	5	1490	1314
35	2	6	1100	988
35	2	7	843	746
35	2	8	638	574
35	2	9	498	454
35	2	10	398	368
35	2	11	313	283
35	2	12	241	223
35	2	13	198	183
35	2	14	158	151
35	2	15	129	120
35	3	1	7554	6415
35	3	2	3909	3582
35	3	3	2495	2351
35	3	4	1689	1587
35	3	5	1197	1132
35	3	6	849	797
35	3	7	627	595
35	3	8	482	450
35	3	9	364	347
35	3	10	283	273
35	3	11	219	209
35	3	12	168	158
35	3	13	136	130
35	3	14	115	106
35	3	15	96	89
35	4	1	7545	6213
35	4	2	3900	3633
35	4	3	2503	2375
35	4	4	1707	1601
35	4	5	1195	1144
35	4	6	858	823
35	4	7	627	613
35	4	8	453	431
35	4	9	326	315
35	4	10	261	255
35	4	11	197	195
35	4	12	160	158
35	4	13	126	123
35	4	14	105	104
35	4	15	83	83
35	5	1	7863	7721
35	5	2	4037	3999
35	5	3	2430	2417
35	5	4	1596	1588
35	5	5	1119	1114
35	5	6	773	770
35	5	7	555	555
35	5	8	410	409
35	5	9	308	306
35	5	10	240	238
35	5	11	174	173
35	5	12	139	138
35	5	13	114	114
35	5	14	85	85
35	5	15	73	73
35	6	1	8501	7555
35	6	2	4318	4159
35	6	3	2711	2640
35	6	4	1812	1780
35	6	5	1278	1259
35	6	6	885	872
35	6	7	629	623
35	6	8	477	471
35	6	9	363	359
35	6	10	273	271
35	6	11	208	205
35	6	12	171	168
35	6	13	138	138
35	6	14	112	112
35	6	15	91	89
35	7	1	6431	5092
35	7	2	3432	3187
35	7	3	2103	1968
35	7	4	1389	1321
35	7	5	968	924
35	7	6	668	635
35	7	7	465	450
35	7	8	348	330
35	7	9	251	238
35	7	10	201	192
35	7	11	145	140
35	7	12	120	115
35	7	13	100	96
35	7	14	80	76
35	7	15	65	64
35	8	1	6403	3877
35	8	2	3509	2745
35	8	3	2260	1878
35	8	4	1560	1293
35	8	5	1139	960
35	8	6	805	674
35	8	7	600	510
35	8	8	466	403
35	8	9	354	302
35	8	10	281	233
35	8	11	219	194
35	8	12	183	155
35	8	13	147	130
35	8	14	125	110
35	8	15	102	89
35	9	1	6374	6189
35	9	2	3284	3234
35	9	3	1924	1901
35	9	4	1228	1218
35	9	5	829	820
35	9	6	553	551
35	9	7	388	386
35	9	8	292	291
35	9	9	206	205
35	9	10	162	162
35	9	11	117	117
35	9	12	98	98
35	9	13	78	76
35	9	14	61	61
35	9	15	49	48
35	10	1	7342	6521
35	10	2	3913	3654
35	10	3	2456	2313
35	10	4	1641	1542
35	10	5	1143	1089
35	10	6	772	729
35	10	7	568	531
35	10	8	430	417
35	10	9	315	302
35	10	10	243	229
35	10	11	175	167
35	10	12	141	131
35	10	13	110	105
35	10	14	91	89
35	10	15	77	72
35	11	1	7539	5805
35	11	2	4078	3581
35	11	3	2576	2319
